PaymentID,OrderID,PaymentMethod,PaymentStatus,PaymentDate
12722,12722,COD,Completed,2023-05-07
12723,12723,Wallet,Completed,2023-04-24
12724,12724,Wallet,Completed,2023-08-01
12725,12725,Debit Card,Completed,2023-01-06
12726,12726,Net Banking,Completed,2024-03-28
12727,12727,Wallet,Completed,2023-09-01
12728,12728,COD,Completed,2023-12-29
12729,12729,Wallet,Completed,2024-05-23
12730,12730,UPI,Completed,2024-04-30
12731,12731,COD,Completed,2023-11-02
12732,12732,Credit Card,Completed,2024-10-08
12733,12733,Debit Card,Completed,2023-11-22
12734,12734,Debit Card,Completed,2023-10-28
12735,12735,UPI,Completed,2023-04-27
12736,12736,Net Banking,Completed,2023-09-28
12737,12737,Debit Card,Completed,2023-04-17
12738,12738,COD,Completed,2023-07-03
12739,12739,Credit Card,Completed,2023-07-09
12740,12740,Wallet,Completed,2023-11-12
12741,12741,Credit Card,Completed,2024-08-31
12742,12742,Credit Card,Completed,2025-05-13
12743,12743,Net Banking,Completed,2025-04-23
12744,12744,Credit Card,Completed,2025-01-02
12745,12745,Wallet,Completed,2024-08-09
12746,12746,Net Banking,Completed,2024-05-16
12747,12747,Net Banking,Completed,2023-09-14
12748,12748,COD,Completed,2025-01-17
12749,12749,Wallet,Completed,2023-06-26
12750,12750,UPI,Completed,2024-11-30
12751,12751,Debit Card,Completed,2024-01-06
12752,12752,UPI,Completed,2024-09-08
12753,12753,UPI,Completed,2024-10-05
12754,12754,COD,Completed,2024-05-29
12755,12755,Debit Card,Completed,2023-04-17
12756,12756,UPI,Completed,2023-01-03
12757,12757,Credit Card,Completed,2023-11-01
12758,12758,Wallet,Completed,2023-06-21
12759,12759,Credit Card,Completed,2025-06-09
12760,12760,COD,Completed,2024-04-29
12761,12761,Debit Card,Completed,2025-02-18
12762,12762,Debit Card,Completed,2023-01-07
12763,12763,UPI,Completed,2023-04-02
12764,12764,COD,Completed,2024-06-17
12765,12765,Net Banking,Completed,2023-07-24
12766,12766,COD,Completed,2024-07-28
12767,12767,COD,Completed,2023-03-25
12768,12768,Credit Card,Completed,2024-05-20
12769,12769,Wallet,Completed,2023-09-14
12770,12770,Debit Card,Completed,2024-05-10
12771,12771,UPI,Completed,2023-11-27
12772,12772,UPI,Completed,2024-02-06
12773,12773,Credit Card,Completed,2023-06-15
12774,12774,UPI,Completed,2025-03-19
12775,12775,Credit Card,Completed,2023-03-23
12776,12776,Debit Card,Refunded,2024-09-21
12777,12777,COD,Completed,2024-09-07
12778,12778,Net Banking,Completed,2025-04-27
12779,12779,COD,Completed,2023-06-11
12780,12780,Wallet,Completed,2023-08-29
12781,12781,COD,Completed,2025-05-05
12782,12782,Credit Card,Completed,2023-06-01
12783,12783,COD,Completed,2024-12-13
12784,12784,Debit Card,Completed,2024-10-12
12785,12785,COD,Completed,2023-11-26
12786,12786,Debit Card,Completed,2024-02-07
12787,12787,Credit Card,Completed,2024-05-23
12788,12788,Debit Card,Completed,2024-05-03
12789,12789,UPI,Completed,2023-10-26
12790,12790,Net Banking,Completed,2023-08-03
12791,12791,Debit Card,Completed,2025-04-05
12792,12792,Wallet,Completed,2024-08-09
12793,12793,Wallet,Completed,2024-12-14
12794,12794,Wallet,Completed,2024-04-30
12795,12795,Net Banking,Completed,2023-06-15
12796,12796,COD,Completed,2024-11-15
12797,12797,Wallet,Completed,2024-10-13
12798,12798,Wallet,Completed,2023-08-25
12799,12799,Credit Card,Completed,2023-10-27
12800,12800,Net Banking,Completed,2024-07-16
12801,12801,UPI,Completed,2023-06-17
12802,12802,Debit Card,Completed,2024-10-05
12803,12803,Debit Card,Completed,2023-11-25
12804,12804,Net Banking,Completed,2024-03-02
12805,12805,Debit Card,Completed,2023-12-23
12806,12806,Credit Card,Completed,2025-02-19
12807,12807,UPI,Completed,2024-01-22
12808,12808,Wallet,Completed,2023-06-01
12809,12809,COD,Completed,2023-09-01
12810,12810,UPI,Completed,2023-03-03
12811,12811,Debit Card,Completed,2024-01-09
12812,12812,Credit Card,Completed,2024-03-26
12813,12813,Credit Card,Completed,2024-03-02
12814,12814,Wallet,Completed,2025-01-22
12815,12815,Wallet,Completed,2024-04-05
12816,12816,Wallet,Completed,2025-01-06
12817,12817,COD,Completed,2024-03-08
12818,12818,UPI,Refunded,2025-03-04
12819,12819,Debit Card,Completed,2025-03-16
12820,12820,Debit Card,Completed,2024-08-31
12821,12821,Wallet,Completed,2024-12-26
12822,12822,Wallet,Completed,2024-11-19
12823,12823,Net Banking,Completed,2023-01-15
12824,12824,UPI,Completed,2023-05-20
12825,12825,Wallet,Completed,2024-01-31
12826,12826,Debit Card,Completed,2023-11-15
12827,12827,Debit Card,Completed,2025-06-13
12828,12828,Debit Card,Completed,2025-01-29
12829,12829,Wallet,Completed,2023-03-12
12830,12830,Credit Card,Refunded,2024-05-22
12831,12831,Net Banking,Completed,2024-04-28
12832,12832,COD,Completed,2024-08-30
12833,12833,Wallet,Completed,2024-04-07
12834,12834,UPI,Completed,2023-11-22
12835,12835,COD,Completed,2023-04-19
12836,12836,Debit Card,Refunded,2023-09-29
12837,12837,Debit Card,Completed,2023-07-16
12838,12838,Net Banking,Completed,2023-04-02
12839,12839,Wallet,Completed,2023-08-25
12840,12840,Credit Card,Completed,2023-02-21
12841,12841,Net Banking,Completed,2024-09-26
12842,12842,Wallet,Completed,2023-05-30
12843,12843,Credit Card,Completed,2024-09-06
12844,12844,Credit Card,Completed,2024-10-24
12845,12845,Wallet,Completed,2023-02-24
12846,12846,UPI,Completed,2024-04-17
12847,12847,Wallet,Completed,2023-06-09
12848,12848,COD,Completed,2024-01-10
12849,12849,UPI,Completed,2024-09-19
12850,12850,Credit Card,Completed,2024-12-14
12851,12851,Credit Card,Completed,2023-10-25
12852,12852,Wallet,Completed,2023-02-20
12853,12853,Debit Card,Completed,2023-06-28
12854,12854,Debit Card,Completed,2023-01-07
12855,12855,Wallet,Completed,2024-08-09
12856,12856,Net Banking,Completed,2024-01-16
12857,12857,Net Banking,Completed,2023-06-18
12858,12858,UPI,Completed,2024-11-06
12859,12859,Credit Card,Completed,2023-01-15
12860,12860,Wallet,Completed,2024-12-03
12861,12861,Wallet,Completed,2024-04-29
12862,12862,Debit Card,Completed,2024-10-30
12863,12863,UPI,Completed,2023-05-20
12864,12864,Credit Card,Completed,2023-02-23
12865,12865,Net Banking,Completed,2024-07-14
12866,12866,Credit Card,Completed,2025-01-10
12867,12867,Credit Card,Completed,2023-11-03
12868,12868,Net Banking,Completed,2024-06-01
12869,12869,COD,Completed,2023-12-22
12870,12870,Debit Card,Completed,2024-01-22
12871,12871,Credit Card,Completed,2024-12-22
12872,12872,Net Banking,Completed,2023-03-01
12873,12873,UPI,Completed,2024-01-19
12874,12874,Wallet,Completed,2024-11-10
12875,12875,Debit Card,Completed,2023-03-19
12876,12876,Debit Card,Completed,2023-12-05
12877,12877,Net Banking,Completed,2025-01-22
12878,12878,Net Banking,Completed,2025-05-28
12879,12879,Credit Card,Completed,2024-03-10
12880,12880,Debit Card,Completed,2024-08-16
12881,12881,COD,Completed,2023-08-15
12882,12882,Credit Card,Completed,2024-12-31
12883,12883,Credit Card,Completed,2024-04-09
12884,12884,Net Banking,Completed,2024-05-13
12885,12885,Wallet,Completed,2023-04-05
12886,12886,Debit Card,Completed,2023-05-01
12887,12887,Debit Card,Completed,2024-08-13
12888,12888,COD,Refunded,2024-01-11
12889,12889,UPI,Completed,2023-08-22
12890,12890,COD,Completed,2023-11-01
12891,12891,Credit Card,Completed,2024-04-18
12892,12892,Debit Card,Completed,2023-04-24
12893,12893,Wallet,Completed,2024-06-12
12894,12894,COD,Refunded,2024-06-11
12895,12895,Credit Card,Completed,2024-07-22
12896,12896,Net Banking,Completed,2024-03-23
12897,12897,Credit Card,Completed,2024-07-16
12898,12898,COD,Completed,2023-05-10
12899,12899,Debit Card,Refunded,2024-07-22
12900,12900,COD,Completed,2024-01-23
12901,12901,Debit Card,Refunded,2024-10-20
12902,12902,Wallet,Completed,2023-03-11
12903,12903,UPI,Completed,2025-02-22
12904,12904,COD,Completed,2024-06-15
12905,12905,Wallet,Completed,2024-10-17
12906,12906,COD,Completed,2023-05-25
12907,12907,UPI,Completed,2023-12-06
12908,12908,Credit Card,Completed,2024-04-22
12909,12909,COD,Completed,2025-05-17
12910,12910,UPI,Completed,2024-01-12
12911,12911,Wallet,Completed,2023-04-24
12912,12912,UPI,Completed,2024-04-29
12913,12913,Debit Card,Completed,2024-06-05
12914,12914,COD,Completed,2025-06-10
12915,12915,UPI,Completed,2025-05-09
12916,12916,Wallet,Completed,2025-01-23
12917,12917,Credit Card,Completed,2024-12-27
12918,12918,UPI,Completed,2024-07-15
12919,12919,Net Banking,Completed,2025-03-02
12920,12920,Wallet,Completed,2023-07-06
12921,12921,Wallet,Completed,2024-08-10
12922,12922,Net Banking,Completed,2024-03-18
12923,12923,Debit Card,Completed,2025-01-13
12924,12924,UPI,Completed,2023-10-23
12925,12925,Wallet,Completed,2023-11-13
12926,12926,UPI,Completed,2023-12-18
12927,12927,COD,Completed,2024-08-08
12928,12928,Credit Card,Completed,2024-11-02
12929,12929,UPI,Completed,2024-05-17
12930,12930,Debit Card,Completed,2024-05-09
12931,12931,Wallet,Completed,2024-05-05
12932,12932,UPI,Completed,2023-12-10
12933,12933,Debit Card,Completed,2025-02-06
12934,12934,Net Banking,Completed,2023-12-19
12935,12935,Wallet,Completed,2024-08-19
12936,12936,Wallet,Completed,2024-06-27
12937,12937,COD,Completed,2023-12-30
12938,12938,Net Banking,Completed,2025-02-01
12939,12939,UPI,Completed,2025-02-09
12940,12940,COD,Completed,2023-06-09
12941,12941,COD,Completed,2024-05-24
12942,12942,Net Banking,Completed,2024-07-04
12943,12943,Credit Card,Completed,2025-04-24
12944,12944,Credit Card,Completed,2023-08-22
12945,12945,COD,Completed,2023-03-14
12946,12946,Net Banking,Completed,2023-04-03
12947,12947,Net Banking,Completed,2024-04-02
12948,12948,Net Banking,Completed,2023-08-17
12949,12949,Wallet,Completed,2023-05-13
12950,12950,Wallet,Completed,2023-03-01
12951,12951,Wallet,Completed,2023-12-07
12952,12952,Credit Card,Completed,2023-06-27
12953,12953,COD,Completed,2023-03-05
12954,12954,Credit Card,Completed,2023-11-13
12955,12955,Wallet,Completed,2023-11-19
12956,12956,UPI,Completed,2023-07-28
12957,12957,COD,Completed,2023-06-13
12958,12958,COD,Completed,2024-12-25
12959,12959,Debit Card,Completed,2023-05-07
12960,12960,UPI,Completed,2023-08-16
12961,12961,Wallet,Completed,2024-08-14
12962,12962,UPI,Completed,2023-03-01
12963,12963,Net Banking,Completed,2024-10-06
12964,12964,UPI,Completed,2023-09-26
12965,12965,Debit Card,Completed,2023-01-26
12966,12966,COD,Completed,2023-02-02
12967,12967,Debit Card,Completed,2023-12-27
12968,12968,UPI,Completed,2023-12-27
12969,12969,UPI,Completed,2023-09-02
12970,12970,Credit Card,Completed,2023-12-21
12971,12971,Credit Card,Completed,2023-08-05
12972,12972,Debit Card,Completed,2024-03-22
12973,12973,Wallet,Completed,2023-11-05
12974,12974,UPI,Completed,2024-12-21
12975,12975,Net Banking,Completed,2023-04-15
12976,12976,Wallet,Completed,2024-04-02
12977,12977,Wallet,Completed,2024-10-07
12978,12978,Wallet,Completed,2023-03-01
12979,12979,Wallet,Completed,2024-12-16
12980,12980,UPI,Completed,2024-01-21
12981,12981,Credit Card,Completed,2025-03-01
12982,12982,Wallet,Completed,2023-01-02
12983,12983,Credit Card,Completed,2024-08-30
12984,12984,UPI,Completed,2023-01-12
12985,12985,Credit Card,Completed,2024-06-19
12986,12986,COD,Completed,2025-01-01
12987,12987,Debit Card,Completed,2023-01-04
12988,12988,UPI,Completed,2023-09-19
12989,12989,COD,Completed,2023-12-12
12990,12990,Net Banking,Completed,2024-08-13
12991,12991,Net Banking,Completed,2023-01-01
12992,12992,Debit Card,Completed,2023-02-17
12993,12993,Credit Card,Completed,2025-05-24
12994,12994,COD,Completed,2024-09-30
12995,12995,Wallet,Completed,2024-09-01
12996,12996,UPI,Completed,2023-07-04
12997,12997,Debit Card,Completed,2023-03-14
12998,12998,Credit Card,Completed,2023-02-13
12999,12999,Net Banking,Completed,2023-02-10
13000,13000,Wallet,Completed,2023-05-15
13001,13001,Debit Card,Completed,2023-01-02
13002,13002,Net Banking,Completed,2023-10-20
13003,13003,Debit Card,Completed,2025-02-22
13004,13004,Debit Card,Completed,2023-05-23
13005,13005,Wallet,Completed,2025-03-12
13006,13006,Wallet,Completed,2024-05-11
13007,13007,Wallet,Completed,2024-01-31
13008,13008,Debit Card,Completed,2025-02-27
13009,13009,Wallet,Completed,2024-02-05
13010,13010,Credit Card,Completed,2024-09-14
13011,13011,COD,Completed,2023-08-31
13012,13012,UPI,Completed,2024-12-20
13013,13013,Credit Card,Completed,2023-10-14
13014,13014,Debit Card,Completed,2023-04-09
13015,13015,COD,Completed,2023-03-09
13016,13016,UPI,Completed,2023-01-04
13017,13017,Credit Card,Completed,2023-11-15
13018,13018,Debit Card,Completed,2024-03-01
13019,13019,UPI,Completed,2023-10-03
13020,13020,UPI,Refunded,2024-04-15
13021,13021,Credit Card,Completed,2024-12-23
13022,13022,Net Banking,Completed,2023-01-21
13023,13023,Debit Card,Completed,2024-11-17
13024,13024,Credit Card,Completed,2024-06-05
13025,13025,UPI,Completed,2024-01-04
13026,13026,COD,Refunded,2025-05-24
13027,13027,Wallet,Completed,2023-04-21
13028,13028,Wallet,Completed,2024-07-04
13029,13029,Debit Card,Completed,2025-06-18
13030,13030,UPI,Completed,2024-01-31
13031,13031,COD,Completed,2023-07-20
13032,13032,Net Banking,Completed,2025-04-26
13033,13033,Debit Card,Completed,2023-08-04
13034,13034,Wallet,Completed,2024-11-08
13035,13035,Debit Card,Completed,2023-03-21
13036,13036,Credit Card,Completed,2024-07-03
13037,13037,Credit Card,Completed,2025-05-28
13038,13038,UPI,Completed,2025-03-30
13039,13039,Debit Card,Completed,2023-12-16
13040,13040,Wallet,Completed,2023-11-02
13041,13041,UPI,Completed,2024-09-30
13042,13042,COD,Completed,2024-11-09
13043,13043,COD,Completed,2023-02-02
13044,13044,Net Banking,Completed,2024-02-12
13045,13045,Net Banking,Completed,2024-09-26
13046,13046,Credit Card,Completed,2025-02-09
13047,13047,Wallet,Completed,2024-03-30
13048,13048,Wallet,Completed,2024-02-15
13049,13049,Debit Card,Completed,2023-10-08
13050,13050,Credit Card,Completed,2024-07-29
13051,13051,Credit Card,Completed,2023-10-31
13052,13052,COD,Refunded,2024-07-09
13053,13053,Credit Card,Completed,2023-02-16
13054,13054,Wallet,Completed,2025-02-05
13055,13055,UPI,Completed,2024-02-29
13056,13056,Wallet,Completed,2023-01-15
13057,13057,Net Banking,Completed,2023-09-20
13058,13058,Debit Card,Completed,2023-11-23
13059,13059,Net Banking,Completed,2023-07-23
13060,13060,Debit Card,Completed,2024-05-01
13061,13061,Net Banking,Completed,2025-05-13
13062,13062,Net Banking,Completed,2024-02-09
13063,13063,COD,Completed,2023-03-07
13064,13064,Debit Card,Completed,2023-03-11
13065,13065,UPI,Completed,2024-09-27
13066,13066,Credit Card,Completed,2023-08-31
13067,13067,Wallet,Completed,2024-03-01
13068,13068,Wallet,Completed,2025-04-24
13069,13069,Credit Card,Completed,2024-02-06
13070,13070,UPI,Completed,2024-11-10
13071,13071,UPI,Completed,2025-04-10
13072,13072,Wallet,Completed,2025-02-01
13073,13073,Credit Card,Completed,2025-04-02
13074,13074,Net Banking,Completed,2023-11-25
13075,13075,Credit Card,Completed,2025-04-03
13076,13076,Wallet,Refunded,2025-01-16
13077,13077,Net Banking,Completed,2023-06-20
13078,13078,Net Banking,Completed,2024-12-10
13079,13079,Credit Card,Completed,2024-06-06
13080,13080,UPI,Completed,2025-01-14
13081,13081,Debit Card,Completed,2025-01-04
13082,13082,Net Banking,Completed,2023-02-25
13083,13083,Net Banking,Refunded,2024-07-31
13084,13084,Wallet,Completed,2023-03-23
13085,13085,COD,Completed,2024-09-08
13086,13086,Net Banking,Completed,2023-05-10
13087,13087,Debit Card,Completed,2023-09-05
13088,13088,Net Banking,Completed,2025-04-07
13089,13089,Credit Card,Completed,2023-10-07
13090,13090,Debit Card,Completed,2023-12-02
13091,13091,UPI,Completed,2025-04-04
13092,13092,Credit Card,Completed,2025-05-29
13093,13093,Net Banking,Completed,2023-07-11
13094,13094,COD,Completed,2024-12-30
13095,13095,COD,Completed,2024-11-20
13096,13096,COD,Completed,2023-09-04
13097,13097,Credit Card,Completed,2025-02-06
13098,13098,Net Banking,Completed,2024-06-03
13099,13099,COD,Completed,2023-10-29
13100,13100,Credit Card,Completed,2024-09-17
13101,13101,COD,Completed,2023-03-19
13102,13102,Credit Card,Completed,2025-03-07
13103,13103,Debit Card,Completed,2024-12-23
13104,13104,UPI,Completed,2024-09-28
13105,13105,Net Banking,Completed,2023-01-07
13106,13106,Credit Card,Refunded,2025-03-06
13107,13107,Debit Card,Refunded,2023-02-28
13108,13108,Credit Card,Completed,2023-10-28
13109,13109,Wallet,Completed,2025-04-27
13110,13110,Wallet,Completed,2025-05-08
13111,13111,UPI,Completed,2023-06-21
13112,13112,Net Banking,Completed,2023-08-12
13113,13113,UPI,Completed,2024-01-29
13114,13114,Wallet,Completed,2024-07-18
13115,13115,Wallet,Completed,2023-06-26
13116,13116,Wallet,Completed,2024-10-27
13117,13117,UPI,Completed,2023-04-22
13118,13118,UPI,Completed,2025-04-18
13119,13119,Wallet,Completed,2025-02-03
13120,13120,UPI,Completed,2024-12-19
13121,13121,Credit Card,Completed,2023-09-02
13122,13122,Wallet,Completed,2023-05-11
13123,13123,Debit Card,Completed,2024-01-05
13124,13124,UPI,Refunded,2024-11-18
13125,13125,Credit Card,Completed,2024-03-24
13126,13126,Net Banking,Completed,2024-08-24
13127,13127,Debit Card,Completed,2024-05-27
13128,13128,Wallet,Completed,2024-07-05
13129,13129,COD,Completed,2024-04-28
13130,13130,Wallet,Completed,2024-04-21
13131,13131,Debit Card,Completed,2025-03-16
13132,13132,Net Banking,Completed,2025-04-28
13133,13133,UPI,Completed,2023-07-05
13134,13134,COD,Completed,2023-09-22
13135,13135,Wallet,Completed,2025-04-13
13136,13136,Debit Card,Completed,2025-05-21
13137,13137,Credit Card,Completed,2025-02-26
13138,13138,COD,Completed,2025-02-05
13139,13139,Credit Card,Completed,2023-04-18
13140,13140,Wallet,Completed,2023-02-28
13141,13141,Wallet,Completed,2023-06-12
13142,13142,Debit Card,Completed,2023-01-20
13143,13143,COD,Completed,2023-11-26
13144,13144,Net Banking,Completed,2024-09-15
13145,13145,Credit Card,Completed,2024-12-15
13146,13146,Wallet,Completed,2024-07-27
13147,13147,UPI,Completed,2023-07-04
13148,13148,Credit Card,Completed,2024-07-11
13149,13149,Debit Card,Completed,2025-02-18
13150,13150,Net Banking,Completed,2023-01-28
13151,13151,UPI,Completed,2023-08-08
13152,13152,Net Banking,Completed,2023-08-29
13153,13153,Credit Card,Completed,2023-04-12
13154,13154,Debit Card,Refunded,2025-02-22
13155,13155,Debit Card,Completed,2024-12-27
13156,13156,Credit Card,Completed,2024-03-21
13157,13157,Net Banking,Completed,2024-08-14
13158,13158,Debit Card,Completed,2023-12-20
13159,13159,Credit Card,Refunded,2023-12-30
13160,13160,Debit Card,Refunded,2025-05-13
13161,13161,Net Banking,Completed,2024-07-03
13162,13162,UPI,Completed,2024-07-05
13163,13163,COD,Completed,2025-01-17
13164,13164,Credit Card,Completed,2025-02-20
13165,13165,Wallet,Completed,2023-09-29
13166,13166,Net Banking,Completed,2025-04-30
13167,13167,Wallet,Completed,2023-04-15
13168,13168,Credit Card,Completed,2024-02-27
13169,13169,Net Banking,Completed,2024-05-09
13170,13170,Net Banking,Completed,2024-02-25
13171,13171,COD,Completed,2024-04-04
13172,13172,Net Banking,Completed,2025-03-22
13173,13173,COD,Completed,2023-03-21
13174,13174,COD,Completed,2025-05-08
13175,13175,COD,Completed,2025-06-15
13176,13176,Net Banking,Completed,2023-11-13
13177,13177,COD,Completed,2023-09-04
