ShippingID,OrderID,CourierPartner,DispatchDate,DeliveryDate,DeliveryStatus
8209,8209,Delhivery,2023-04-02,2023-04-08,Delivered
8210,8210,Delhivery,2024-07-14,2024-07-21,Delivered
8211,8211,Ecom Express,2024-10-02,2024-10-04,Delivered
8212,8212,DTDC,2024-11-10,2024-11-16,Delivered
8213,8213,DTDC,2024-07-18,2024-07-25,Delivered
8214,8214,India Post,2024-05-04,2024-05-10,Shipped
8215,8215,Ecom Express,2023-12-02,2023-12-09,Delivered
8216,8216,India Post,2024-08-31,2024-09-07,Delivered
8217,8217,Ecom Express,2023-08-03,2023-08-09,Delivered
8218,8218,India Post,2023-01-07,2023-01-13,Cancelled
8219,8219,Delhivery,2024-08-05,2024-08-12,Delivered
8220,8220,Delhivery,2024-04-15,2024-04-21,Delivered
8221,8221,DTDC,2025-04-30,2025-05-06,Shipped
8222,8222,Blue Dart,2025-02-10,2025-02-14,Shipped
8223,8223,Ecom Express,2023-05-01,2023-05-08,Delivered
8224,8224,Blue Dart,2023-02-25,2023-03-01,Delivered
8225,8225,Ecom Express,2023-06-25,2023-06-28,Delivered
8226,8226,Ecom Express,2023-02-25,2023-03-01,Delivered
8227,8227,Blue Dart,2025-03-13,2025-03-18,Delivered
8228,8228,India Post,2023-06-12,2023-06-15,Delivered
8229,8229,India Post,2025-05-07,2025-05-10,Cancelled
8230,8230,Blue Dart,2023-07-06,2023-07-09,Delivered
8231,8231,Blue Dart,2024-04-02,2024-04-07,Delivered
8232,8232,Delhivery,2024-07-18,2024-07-23,Delivered
8233,8233,DTDC,2024-11-15,2024-11-21,Delivered
8234,8234,India Post,2023-10-31,2023-11-04,Cancelled
8235,8235,DTDC,2023-09-11,2023-09-18,Delivered
8236,8236,India Post,2023-12-10,2023-12-12,Delivered
8237,8237,Ecom Express,2024-03-16,2024-03-19,Delivered
8238,8238,India Post,2023-08-02,2023-08-06,Cancelled
8239,8239,Blue Dart,2024-10-22,2024-10-24,Delivered
8240,8240,Delhivery,2024-12-14,2024-12-20,Delivered
8241,8241,Blue Dart,2023-08-28,2023-08-30,Delivered
8242,8242,Ecom Express,2024-07-06,2024-07-08,Delivered
8243,8243,DTDC,2023-08-01,2023-08-04,Delivered
8244,8244,India Post,2023-09-02,2023-09-08,Shipped
8245,8245,Ecom Express,2024-09-10,2024-09-16,Delivered
8246,8246,India Post,2025-04-21,2025-04-23,Delivered
8247,8247,Ecom Express,2025-05-08,2025-05-12,Delivered
8248,8248,Blue Dart,2024-01-02,2024-01-04,Shipped
8249,8249,Ecom Express,2025-05-12,2025-05-18,Delivered
8250,8250,DTDC,2023-06-17,2023-06-23,Shipped
8251,8251,Delhivery,2024-10-06,2024-10-09,Shipped
8252,8252,India Post,2024-07-02,2024-07-05,Delivered
8253,8253,Ecom Express,2024-02-01,2024-02-05,Shipped
8254,8254,Ecom Express,2025-02-26,2025-03-01,Shipped
8255,8255,Blue Dart,2025-05-26,2025-05-30,Delivered
8256,8256,India Post,2025-02-23,2025-02-26,Shipped
8257,8257,DTDC,2024-05-31,2024-06-03,Delivered
8258,8258,Ecom Express,2024-03-22,2024-03-29,Delivered
8259,8259,DTDC,2023-07-21,2023-07-27,Delivered
8260,8260,Ecom Express,2024-03-29,2024-04-01,Delivered
8261,8261,Delhivery,2024-10-16,2024-10-23,Delivered
8262,8262,Delhivery,2025-06-03,2025-06-08,Delivered
8263,8263,Ecom Express,2024-07-10,2024-07-13,Delivered
8264,8264,India Post,2024-05-09,2024-05-15,Delivered
8265,8265,Ecom Express,2023-10-10,2023-10-13,Delivered
8266,8266,DTDC,2024-05-02,2024-05-05,Delivered
8267,8267,India Post,2025-03-27,2025-03-31,Shipped
8268,8268,Delhivery,2024-03-30,2024-04-02,Shipped
8269,8269,India Post,2024-08-18,2024-08-23,Delivered
8270,8270,India Post,2023-08-08,2023-08-12,Delivered
8271,8271,Delhivery,2025-02-26,2025-03-02,Shipped
8272,8272,Delhivery,2024-02-13,2024-02-19,Delivered
8273,8273,DTDC,2023-02-10,2023-02-13,Delivered
8274,8274,India Post,2024-03-23,2024-03-29,Delivered
8275,8275,Ecom Express,2025-04-23,2025-04-29,Delivered
8276,8276,Blue Dart,2023-07-05,2023-07-07,Delivered
8277,8277,Delhivery,2024-12-27,2024-12-30,Delivered
8278,8278,Ecom Express,2024-02-14,2024-02-16,Delivered
8279,8279,Blue Dart,2024-01-28,2024-01-31,Delivered
8280,8280,Delhivery,2023-06-19,2023-06-23,Delivered
8281,8281,India Post,2024-01-17,2024-01-24,Shipped
8282,8282,Blue Dart,2023-03-25,2023-03-31,Delivered
8283,8283,India Post,2023-12-31,2024-01-07,Delivered
8284,8284,Delhivery,2024-02-29,2024-03-07,Delivered
8285,8285,Blue Dart,2024-06-15,2024-06-21,Delivered
8286,8286,Blue Dart,2023-11-18,2023-11-20,Delivered
8287,8287,Ecom Express,2023-01-03,2023-01-09,Delivered
8288,8288,Blue Dart,2024-02-14,2024-02-18,Delivered
8289,8289,DTDC,2024-02-06,2024-02-10,Shipped
8290,8290,Ecom Express,2024-10-22,2024-10-25,Delivered
8291,8291,DTDC,2025-04-06,2025-04-10,Delivered
8292,8292,Blue Dart,2023-10-31,2023-11-02,Delivered
8293,8293,Blue Dart,2024-07-14,2024-07-19,Delivered
8294,8294,Blue Dart,2024-07-01,2024-07-06,Delivered
8295,8295,DTDC,2025-04-18,2025-04-24,Delivered
8296,8296,Ecom Express,2024-02-24,2024-02-28,Delivered
8297,8297,Ecom Express,2023-10-15,2023-10-22,Shipped
8298,8298,Ecom Express,2023-12-24,2023-12-30,Delivered
8299,8299,Ecom Express,2023-02-20,2023-02-25,Delivered
8300,8300,DTDC,2023-01-06,2023-01-11,Delivered
8301,8301,India Post,2025-03-15,2025-03-19,Delivered
8302,8302,India Post,2024-11-05,2024-11-10,Delivered
8303,8303,India Post,2024-11-04,2024-11-07,Delivered
8304,8304,Delhivery,2025-03-09,2025-03-15,Shipped
8305,8305,India Post,2023-02-22,2023-02-25,Delivered
8306,8306,Delhivery,2025-04-14,2025-04-19,Delivered
8307,8307,Delhivery,2023-05-03,2023-05-09,Delivered
8308,8308,Delhivery,2024-02-21,2024-02-27,Delivered
8309,8309,Ecom Express,2023-12-04,2023-12-06,Shipped
8310,8310,DTDC,2024-03-08,2024-03-14,Delivered
8311,8311,Blue Dart,2024-10-26,2024-10-29,Delivered
8312,8312,DTDC,2024-01-02,2024-01-07,Delivered
8313,8313,Delhivery,2023-09-21,2023-09-23,Delivered
8314,8314,Blue Dart,2024-09-20,2024-09-22,Delivered
8315,8315,Ecom Express,2024-04-15,2024-04-20,Delivered
8316,8316,Blue Dart,2025-06-19,2025-06-22,Delivered
8317,8317,Blue Dart,2023-07-06,2023-07-11,Delivered
8318,8318,India Post,2024-01-07,2024-01-09,Delivered
8319,8319,India Post,2024-07-04,2024-07-07,Delivered
8320,8320,DTDC,2024-09-28,2024-10-04,Delivered
8321,8321,India Post,2023-07-19,2023-07-23,Delivered
8322,8322,Delhivery,2023-11-16,2023-11-21,Delivered
8323,8323,Ecom Express,2023-03-17,2023-03-20,Delivered
8324,8324,DTDC,2024-07-13,2024-07-18,Delivered
8325,8325,India Post,2025-06-06,2025-06-10,Delivered
8326,8326,Blue Dart,2025-03-07,2025-03-12,Delivered
8327,8327,India Post,2023-09-16,2023-09-18,Delivered
8328,8328,DTDC,2023-05-09,2023-05-13,Shipped
8329,8329,Blue Dart,2024-09-23,2024-09-30,Delivered
8330,8330,DTDC,2023-05-23,2023-05-28,Delivered
8331,8331,Delhivery,2024-06-10,2024-06-16,Shipped
8332,8332,Blue Dart,2023-10-13,2023-10-16,Delivered
8333,8333,Delhivery,2024-09-09,2024-09-13,Delivered
8334,8334,India Post,2025-03-16,2025-03-22,Delivered
8335,8335,Delhivery,2024-02-27,2024-03-02,Shipped
8336,8336,Blue Dart,2024-08-12,2024-08-14,Shipped
8337,8337,Blue Dart,2024-11-05,2024-11-09,Delivered
8338,8338,Blue Dart,2024-12-06,2024-12-09,Shipped
8339,8339,DTDC,2023-09-14,2023-09-17,Delivered
8340,8340,India Post,2023-05-13,2023-05-20,Delivered
8341,8341,Delhivery,2024-02-08,2024-02-14,Delivered
8342,8342,DTDC,2024-02-13,2024-02-15,Delivered
8343,8343,Delhivery,2024-10-17,2024-10-20,Delivered
8344,8344,Ecom Express,2024-12-24,2024-12-29,Delivered
8345,8345,India Post,2024-05-08,2024-05-12,Shipped
8346,8346,Ecom Express,2024-11-21,2024-11-25,Delivered
8347,8347,Delhivery,2024-02-21,2024-02-26,Delivered
8348,8348,DTDC,2024-05-31,2024-06-07,Delivered
8349,8349,DTDC,2025-05-05,2025-05-12,Shipped
8350,8350,Delhivery,2024-08-18,2024-08-25,Shipped
8351,8351,DTDC,2025-03-30,2025-04-04,Delivered
8352,8352,Delhivery,2024-10-21,2024-10-23,Delivered
8353,8353,Delhivery,2023-03-24,2023-03-31,Shipped
8354,8354,Delhivery,2025-02-01,2025-02-06,Delivered
8355,8355,Ecom Express,2023-06-20,2023-06-26,Delivered
8356,8356,India Post,2024-11-12,2024-11-14,Delivered
8357,8357,Ecom Express,2023-09-30,2023-10-03,Delivered
8358,8358,Delhivery,2023-08-09,2023-08-13,Delivered
8359,8359,Blue Dart,2025-02-27,2025-03-03,Delivered
8360,8360,India Post,2023-11-23,2023-11-27,Delivered
8361,8361,India Post,2023-08-29,2023-09-05,Delivered
8362,8362,Blue Dart,2024-10-16,2024-10-20,Delivered
8363,8363,Delhivery,2023-12-25,2023-12-27,Delivered
8364,8364,DTDC,2025-01-07,2025-01-11,Delivered
8365,8365,Blue Dart,2023-08-26,2023-08-31,Shipped
8366,8366,Blue Dart,2024-03-28,2024-04-01,Delivered
8367,8367,DTDC,2024-07-09,2024-07-15,Shipped
8368,8368,DTDC,2023-12-25,2023-12-30,Delivered
8369,8369,Delhivery,2023-05-05,2023-05-07,Delivered
8370,8370,India Post,2024-04-16,2024-04-18,Delivered
8371,8371,DTDC,2023-07-04,2023-07-07,Delivered
8372,8372,Blue Dart,2023-08-05,2023-08-10,Shipped
8373,8373,India Post,2024-07-14,2024-07-17,Shipped
8374,8374,Ecom Express,2024-07-14,2024-07-19,Delivered
8375,8375,Delhivery,2024-11-23,2024-11-25,Delivered
8376,8376,Ecom Express,2024-06-30,2024-07-04,Delivered
8377,8377,DTDC,2024-06-11,2024-06-17,Delivered
8378,8378,India Post,2024-04-07,2024-04-11,Delivered
8379,8379,Blue Dart,2025-05-08,2025-05-12,Cancelled
8380,8380,DTDC,2023-07-31,2023-08-06,Delivered
8381,8381,Delhivery,2024-02-29,2024-03-03,Delivered
8382,8382,Delhivery,2024-05-22,2024-05-26,Delivered
8383,8383,Blue Dart,2024-08-16,2024-08-20,Delivered
8384,8384,Blue Dart,2023-06-11,2023-06-18,Delivered
8385,8385,Ecom Express,2023-06-08,2023-06-11,Delivered
8386,8386,Delhivery,2024-01-15,2024-01-21,Delivered
8387,8387,Delhivery,2023-06-12,2023-06-14,Delivered
8388,8388,DTDC,2023-02-11,2023-02-16,Delivered
8389,8389,Delhivery,2023-05-05,2023-05-09,Delivered
8390,8390,India Post,2023-01-25,2023-01-31,Delivered
8391,8391,DTDC,2024-04-05,2024-04-08,Delivered
8392,8392,Blue Dart,2024-05-07,2024-05-09,Delivered
8393,8393,Delhivery,2024-01-09,2024-01-13,Cancelled
8394,8394,Blue Dart,2024-07-21,2024-07-27,Shipped
8395,8395,Delhivery,2024-12-18,2024-12-21,Delivered
8396,8396,Delhivery,2023-02-08,2023-02-13,Delivered
8397,8397,Blue Dart,2024-12-23,2024-12-27,Delivered
8398,8398,Delhivery,2025-03-15,2025-03-18,Delivered
8399,8399,DTDC,2024-05-19,2024-05-22,Delivered
8400,8400,Ecom Express,2023-09-13,2023-09-19,Delivered
8401,8401,India Post,2024-08-06,2024-08-10,Delivered
8402,8402,Blue Dart,2024-09-29,2024-10-03,Shipped
8403,8403,Ecom Express,2024-10-21,2024-10-24,Delivered
8404,8404,Delhivery,2024-07-21,2024-07-26,Delivered
8405,8405,DTDC,2024-04-08,2024-04-11,Cancelled
8406,8406,Blue Dart,2025-02-22,2025-02-28,Cancelled
8407,8407,DTDC,2023-07-14,2023-07-20,Delivered
8408,8408,Blue Dart,2024-07-25,2024-07-28,Delivered
8409,8409,Ecom Express,2024-02-19,2024-02-21,Delivered
8410,8410,Ecom Express,2024-11-09,2024-11-14,Delivered
8411,8411,Delhivery,2023-12-07,2023-12-14,Delivered
8412,8412,DTDC,2025-03-30,2025-04-03,Delivered
8413,8413,India Post,2023-01-25,2023-01-28,Delivered
8414,8414,Blue Dart,2023-03-15,2023-03-22,Delivered
8415,8415,DTDC,2024-08-18,2024-08-23,Delivered
8416,8416,Blue Dart,2023-09-28,2023-10-01,Delivered
8417,8417,Delhivery,2024-08-27,2024-09-02,Delivered
8418,8418,Delhivery,2024-11-12,2024-11-15,Delivered
8419,8419,India Post,2025-03-15,2025-03-17,Delivered
8420,8420,Delhivery,2024-04-25,2024-04-27,Delivered
8421,8421,Delhivery,2024-05-08,2024-05-14,Delivered
8422,8422,Ecom Express,2024-05-13,2024-05-18,Delivered
8423,8423,India Post,2024-12-14,2024-12-17,Shipped
8424,8424,India Post,2024-01-25,2024-01-28,Delivered
8425,8425,Ecom Express,2024-02-16,2024-02-22,Delivered
8426,8426,Blue Dart,2024-07-10,2024-07-13,Shipped
8427,8427,Blue Dart,2023-07-18,2023-07-23,Delivered
8428,8428,Ecom Express,2023-12-28,2024-01-01,Delivered
8429,8429,Delhivery,2023-04-11,2023-04-14,Delivered
8430,8430,Delhivery,2023-04-06,2023-04-11,Delivered
8431,8431,Delhivery,2023-06-12,2023-06-18,Delivered
8432,8432,DTDC,2023-12-25,2023-12-29,Delivered
8433,8433,Ecom Express,2024-08-28,2024-08-31,Delivered
8434,8434,Delhivery,2024-01-14,2024-01-18,Delivered
8435,8435,Blue Dart,2023-11-24,2023-11-29,Delivered
8436,8436,DTDC,2024-11-18,2024-11-21,Delivered
8437,8437,DTDC,2023-05-04,2023-05-08,Delivered
8438,8438,Ecom Express,2024-01-22,2024-01-25,Delivered
8439,8439,India Post,2024-08-15,2024-08-21,Delivered
8440,8440,Blue Dart,2023-01-04,2023-01-07,Delivered
8441,8441,Delhivery,2023-02-10,2023-02-14,Delivered
8442,8442,DTDC,2024-02-10,2024-02-12,Delivered
8443,8443,Blue Dart,2023-01-04,2023-01-07,Shipped
8444,8444,DTDC,2023-12-02,2023-12-04,Shipped
8445,8445,Delhivery,2023-12-27,2024-01-01,Delivered
8446,8446,India Post,2025-03-02,2025-03-06,Shipped
8447,8447,Blue Dart,2023-07-27,2023-07-31,Delivered
8448,8448,India Post,2024-10-17,2024-10-20,Delivered
8449,8449,Blue Dart,2024-05-27,2024-06-02,Delivered
8450,8450,DTDC,2025-05-22,2025-05-26,Delivered
8451,8451,DTDC,2024-07-09,2024-07-15,Delivered
8452,8452,Ecom Express,2025-03-11,2025-03-14,Shipped
8453,8453,DTDC,2023-01-15,2023-01-22,Delivered
8454,8454,Ecom Express,2023-01-09,2023-01-15,Delivered
8455,8455,Blue Dart,2025-05-01,2025-05-06,Delivered
8456,8456,India Post,2023-10-31,2023-11-05,Delivered
8457,8457,India Post,2024-07-14,2024-07-21,Shipped
8458,8458,Ecom Express,2023-08-20,2023-08-25,Delivered
8459,8459,Delhivery,2024-04-04,2024-04-11,Delivered
8460,8460,Blue Dart,2024-08-20,2024-08-25,Delivered
8461,8461,Blue Dart,2024-09-07,2024-09-10,Delivered
8462,8462,DTDC,2023-10-09,2023-10-16,Delivered
8463,8463,India Post,2024-08-07,2024-08-11,Shipped
8464,8464,India Post,2023-01-21,2023-01-27,Shipped
8465,8465,Ecom Express,2024-12-24,2024-12-30,Shipped
8466,8466,Ecom Express,2023-05-23,2023-05-28,Delivered
8467,8467,DTDC,2025-02-07,2025-02-14,Delivered
8468,8468,DTDC,2024-02-14,2024-02-17,Delivered
8469,8469,Blue Dart,2024-08-08,2024-08-14,Delivered
8470,8470,Ecom Express,2023-09-14,2023-09-16,Delivered
8471,8471,Ecom Express,2023-07-19,2023-07-22,Delivered
8472,8472,Blue Dart,2024-01-17,2024-01-22,Delivered
8473,8473,Ecom Express,2024-12-31,2025-01-06,Delivered
8474,8474,Delhivery,2024-06-29,2024-07-03,Delivered
8475,8475,Ecom Express,2023-05-08,2023-05-13,Shipped
8476,8476,DTDC,2023-01-23,2023-01-29,Delivered
8477,8477,Ecom Express,2023-11-22,2023-11-27,Delivered
8478,8478,India Post,2023-03-18,2023-03-21,Delivered
8479,8479,Ecom Express,2024-03-13,2024-03-18,Delivered
8480,8480,Delhivery,2024-10-07,2024-10-13,Cancelled
8481,8481,Delhivery,2025-06-06,2025-06-13,Delivered
8482,8482,India Post,2023-09-30,2023-10-02,Delivered
8483,8483,Blue Dart,2025-02-12,2025-02-19,Delivered
8484,8484,India Post,2023-05-09,2023-05-15,Delivered
8485,8485,Blue Dart,2024-01-27,2024-02-02,Delivered
8486,8486,Delhivery,2024-10-10,2024-10-12,Delivered
8487,8487,India Post,2025-01-11,2025-01-14,Delivered
8488,8488,Blue Dart,2023-10-22,2023-10-29,Delivered
8489,8489,DTDC,2023-12-06,2023-12-08,Shipped
8490,8490,Blue Dart,2024-07-12,2024-07-18,Delivered
8491,8491,India Post,2024-08-06,2024-08-10,Delivered
8492,8492,Blue Dart,2023-04-20,2023-04-25,Delivered
8493,8493,DTDC,2024-08-07,2024-08-11,Delivered
8494,8494,Ecom Express,2024-12-10,2024-12-17,Delivered
8495,8495,Blue Dart,2025-04-01,2025-04-03,Delivered
8496,8496,Blue Dart,2024-07-25,2024-07-31,Delivered
8497,8497,Ecom Express,2024-01-31,2024-02-07,Delivered
8498,8498,DTDC,2023-11-18,2023-11-21,Delivered
8499,8499,India Post,2025-04-07,2025-04-10,Delivered
8500,8500,Blue Dart,2023-12-03,2023-12-10,Shipped
8501,8501,Ecom Express,2024-03-19,2024-03-24,Delivered
8502,8502,Delhivery,2023-04-28,2023-05-05,Delivered
8503,8503,Blue Dart,2024-09-08,2024-09-10,Delivered
8504,8504,DTDC,2025-02-15,2025-02-18,Delivered
8505,8505,Delhivery,2023-05-24,2023-05-29,Shipped
8506,8506,Ecom Express,2023-09-17,2023-09-24,Delivered
8507,8507,Ecom Express,2025-01-06,2025-01-11,Delivered
8508,8508,India Post,2024-02-16,2024-02-19,Delivered
8509,8509,Ecom Express,2023-01-23,2023-01-25,Delivered
8510,8510,India Post,2024-07-01,2024-07-05,Delivered
8511,8511,Blue Dart,2025-01-04,2025-01-11,Shipped
8512,8512,Ecom Express,2024-02-23,2024-02-28,Delivered
8513,8513,Delhivery,2023-06-11,2023-06-14,Delivered
8514,8514,Delhivery,2024-04-11,2024-04-17,Delivered
8515,8515,India Post,2023-04-14,2023-04-16,Delivered
8516,8516,India Post,2025-06-10,2025-06-13,Shipped
8517,8517,Delhivery,2023-12-04,2023-12-11,Delivered
8518,8518,Blue Dart,2023-02-03,2023-02-09,Delivered
8519,8519,India Post,2025-01-17,2025-01-22,Delivered
8520,8520,Blue Dart,2023-12-27,2024-01-02,Delivered
8521,8521,Delhivery,2024-07-05,2024-07-09,Shipped
8522,8522,Ecom Express,2023-02-26,2023-03-04,Shipped
8523,8523,Delhivery,2023-07-08,2023-07-10,Delivered
8524,8524,Delhivery,2025-06-17,2025-06-21,Delivered
8525,8525,Delhivery,2024-03-09,2024-03-12,Shipped
8526,8526,DTDC,2024-05-14,2024-05-21,Delivered
8527,8527,Delhivery,2023-10-11,2023-10-18,Delivered
8528,8528,Blue Dart,2024-05-20,2024-05-26,Cancelled
8529,8529,Blue Dart,2024-06-01,2024-06-05,Delivered
8530,8530,Ecom Express,2024-01-10,2024-01-13,Delivered
8531,8531,Ecom Express,2024-10-27,2024-11-02,Delivered
8532,8532,Blue Dart,2023-10-25,2023-10-29,Delivered
8533,8533,Blue Dart,2023-04-26,2023-04-30,Shipped
8534,8534,Blue Dart,2024-10-24,2024-10-26,Delivered
8535,8535,Delhivery,2023-06-07,2023-06-12,Delivered
8536,8536,Delhivery,2024-07-08,2024-07-13,Delivered
8537,8537,Ecom Express,2023-04-04,2023-04-08,Delivered
8538,8538,Ecom Express,2024-08-23,2024-08-28,Delivered
8539,8539,Blue Dart,2023-01-29,2023-02-04,Delivered
8540,8540,India Post,2024-11-04,2024-11-10,Shipped
8541,8541,Ecom Express,2023-03-04,2023-03-09,Delivered
8542,8542,Ecom Express,2024-04-29,2024-05-05,Cancelled
8543,8543,Delhivery,2024-07-16,2024-07-18,Delivered
8544,8544,India Post,2023-04-29,2023-05-06,Delivered
8545,8545,DTDC,2024-10-17,2024-10-19,Delivered
8546,8546,DTDC,2025-04-06,2025-04-11,Delivered
8547,8547,DTDC,2024-10-05,2024-10-09,Delivered
8548,8548,DTDC,2024-12-03,2024-12-05,Delivered
8549,8549,India Post,2024-05-24,2024-05-30,Delivered
8550,8550,Ecom Express,2025-01-30,2025-02-05,Delivered
8551,8551,DTDC,2024-02-17,2024-02-21,Delivered
8552,8552,Blue Dart,2023-11-13,2023-11-19,Delivered
8553,8553,India Post,2023-07-19,2023-07-22,Shipped
8554,8554,Blue Dart,2023-06-23,2023-06-30,Delivered
8555,8555,Delhivery,2024-05-24,2024-05-30,Delivered
8556,8556,Delhivery,2023-03-25,2023-03-31,Delivered
8557,8557,Ecom Express,2024-03-14,2024-03-16,Delivered
8558,8558,India Post,2023-06-02,2023-06-07,Delivered
8559,8559,Blue Dart,2023-02-25,2023-03-03,Delivered
8560,8560,Delhivery,2023-07-22,2023-07-28,Shipped
8561,8561,DTDC,2023-03-13,2023-03-19,Delivered
8562,8562,Delhivery,2024-01-31,2024-02-02,Shipped
8563,8563,India Post,2024-02-28,2024-03-03,Shipped
8564,8564,DTDC,2023-12-29,2023-12-31,Delivered
8565,8565,Delhivery,2024-03-23,2024-03-28,Delivered
8566,8566,Ecom Express,2025-04-24,2025-04-30,Delivered
8567,8567,Blue Dart,2023-01-22,2023-01-27,Delivered
8568,8568,Delhivery,2023-04-18,2023-04-21,Delivered
8569,8569,Blue Dart,2024-11-07,2024-11-14,Delivered
8570,8570,Ecom Express,2023-02-06,2023-02-10,Delivered
8571,8571,DTDC,2025-05-21,2025-05-26,Delivered
8572,8572,Ecom Express,2024-04-10,2024-04-13,Delivered
8573,8573,Delhivery,2025-01-21,2025-01-28,Delivered
8574,8574,Blue Dart,2024-08-04,2024-08-08,Shipped
8575,8575,Delhivery,2024-05-30,2024-06-04,Delivered
8576,8576,Ecom Express,2024-01-25,2024-02-01,Delivered
8577,8577,DTDC,2024-01-15,2024-01-20,Delivered
8578,8578,India Post,2024-10-03,2024-10-06,Delivered
8579,8579,Blue Dart,2024-01-09,2024-01-15,Delivered
8580,8580,Delhivery,2023-08-27,2023-09-03,Cancelled
8581,8581,Blue Dart,2023-05-23,2023-05-30,Delivered
8582,8582,Blue Dart,2023-07-31,2023-08-02,Delivered
8583,8583,Ecom Express,2023-01-14,2023-01-20,Delivered
8584,8584,Blue Dart,2024-09-08,2024-09-15,Delivered
8585,8585,Delhivery,2023-09-25,2023-09-29,Delivered
8586,8586,DTDC,2024-06-26,2024-07-01,Delivered
8587,8587,Blue Dart,2023-09-13,2023-09-16,Delivered
8588,8588,India Post,2023-09-24,2023-09-30,Delivered
8589,8589,Blue Dart,2023-10-13,2023-10-18,Delivered
8590,8590,India Post,2024-03-02,2024-03-06,Delivered
8591,8591,Blue Dart,2024-01-13,2024-01-17,Delivered
8592,8592,DTDC,2023-10-12,2023-10-19,Cancelled
8593,8593,Blue Dart,2025-05-10,2025-05-12,Delivered
8594,8594,Ecom Express,2023-10-14,2023-10-21,Delivered
8595,8595,India Post,2025-03-20,2025-03-26,Delivered
8596,8596,DTDC,2025-05-18,2025-05-21,Shipped
8597,8597,Delhivery,2025-01-31,2025-02-02,Shipped
8598,8598,India Post,2025-01-03,2025-01-06,Delivered
8599,8599,Blue Dart,2025-01-26,2025-02-01,Delivered
8600,8600,Blue Dart,2024-06-01,2024-06-04,Shipped
8601,8601,India Post,2024-11-06,2024-11-10,Delivered
8602,8602,Delhivery,2024-10-12,2024-10-16,Cancelled
8603,8603,Ecom Express,2024-02-12,2024-02-18,Delivered
8604,8604,DTDC,2023-09-13,2023-09-18,Delivered
8605,8605,DTDC,2023-06-21,2023-06-24,Shipped
8606,8606,Delhivery,2024-10-29,2024-10-31,Delivered
8607,8607,India Post,2025-05-29,2025-06-01,Shipped
8608,8608,Delhivery,2024-07-06,2024-07-10,Delivered
8609,8609,Delhivery,2025-01-11,2025-01-15,Shipped
8610,8610,India Post,2023-03-16,2023-03-22,Delivered
8611,8611,Blue Dart,2023-03-17,2023-03-21,Delivered
8612,8612,DTDC,2023-08-21,2023-08-28,Delivered
8613,8613,DTDC,2023-09-06,2023-09-12,Delivered
8614,8614,DTDC,2023-11-10,2023-11-16,Delivered
8615,8615,DTDC,2024-04-12,2024-04-16,Delivered
8616,8616,DTDC,2023-08-16,2023-08-22,Delivered
8617,8617,Blue Dart,2023-01-03,2023-01-05,Delivered
8618,8618,India Post,2025-04-05,2025-04-08,Delivered
8619,8619,Blue Dart,2024-12-28,2025-01-01,Delivered
8620,8620,Blue Dart,2023-09-16,2023-09-23,Delivered
8621,8621,India Post,2024-03-07,2024-03-13,Shipped
8622,8622,India Post,2024-05-09,2024-05-11,Delivered
8623,8623,Ecom Express,2023-03-30,2023-04-02,Delivered
8624,8624,DTDC,2025-01-09,2025-01-16,Delivered
8625,8625,Blue Dart,2024-11-06,2024-11-11,Delivered
8626,8626,Blue Dart,2025-03-22,2025-03-27,Delivered
8627,8627,Ecom Express,2023-06-08,2023-06-13,Delivered
8628,8628,Delhivery,2024-05-30,2024-06-01,Delivered
